Candidate,Tweet,Year,Party
BernieSanders,"While Congress has not been able to end the greed of Big Pharma, the people of CA can by voting for the California Drug Price Relief Act.",2016,Democrat
BernieSanders,"Since 1998, Big Pharma has spent more than $3 billion on lobbying. Over $1 billion more than the insurance industry which came in 2nd place.",2016,Democrat
BernieSanders,Let me be as clear as I can be: if I am elected president we will work together on a nationwide ban on fracking. We must #KeepItInTheGround.,2016,Democrat
BernieSanders,It’s laughable that Trump now says he’s going to turn the GOP into a “worker’s party.” How about you start by not trying to rip them off?,2016,Democrat
BernieSanders,"As president, I'd make sure everyone can get a college education regardless of income and I'd work hard to shut down these predatory scams.",2016,Democrat
BernieSanders,Trump's latest scam demonstrates why we need free tuition at public universities. Higher education should be a right.,2016,Democrat
BernieSanders,"The state of Vermont was the first state to end fracking and if I have anything to say about it, we're gonna end it in the other 49 as well.",2016,Democrat
BernieSanders,"If Trump gave a damn about people who are working hard to get by, why would he found this fake scam university?http://www.nytimes.com/2016/06/01/us/politics/donald-trump-university.html …",2016,Democrat
BernieSanders,Ha llegado la hora de descolonizar a Puerto Ricohttp://www.elnuevodia.com/opinion/columnas/hallegadolahoradedescolonizarapuertorico-columna-2205248/ …,2016,Democrat
BernieSanders,This month we celebrate the right to love one another regardless of gender and the fight for equality for LGBT people. Happy #PrideMonth!,2016,Democrat
BernieSanders,"In the Senate, I worked with Sen. Boxer to end extraction of ALL fossil fuels on public lands. We cannot put California’s beaches at risk.",2016,Democrat
BernieSanders,"Offshore fracking has the potential to pollute the ocean with toxic fluid, hurt the environment, and harm our beaches. Unacceptable.",2016,Democrat
BernieSanders,Hillary Clinton worked to export fracking throughout the world to reward companies like Chevron and Halliburton. That is unacceptable.,2016,Democrat
BernieSanders,"Sec. Clinton does not support a ban on fracking. Instead, she would simply impose a few more regulations on it. Not good enough.",2016,Democrat
BernieSanders,"We need to implement a nationwide ban on fracking – period. And, that’s exactly what I will fight for as president.",2016,Democrat
BernieSanders,We need to put an end to fracking all over this country. Tune in to our press conference on fracking: http://bernie.to/BanFracking-PressConf …,2016,Democrat
BernieSanders,If I am elected president we will work together on a nationwide ban on fracking.https://amp.twimg.com/v/7d9d846c-eed6-46e0-9520-6a1703210e18 …,2016,Democrat
BernieSanders,Secretary Clinton and I have differences of opinion on many issues. In no area are our differences stronger than fracking.,2016,Democrat
BernieSanders,"When we pass Medicare for all, everyone will have the freedom to go to the doctor when they need to without worrying about going bankrupt.",2016,Democrat
BernieSanders,You know what was called “socialized medicine” in 1965? Medicare. Now widely regarded one of the best government programs ever established.,2016,Democrat
BernieSanders,"Join Bernie tomorrow for a rally in Palo Alto, CA with guests Rep. Tulsi Gabbard and Emily Ratajkowski. RSVP here: http://bernie.to/PaloAltoRally",2016,Democrat
BernieSanders,These are people adding their contributions before today's final FEC deadline. Chip in: https://secure.actblue.com/contribute/page/our-final-deadline?refcode=tw160531-gif …pic.twitter.com/yhoVWKaXEE,2016,Democrat
BernieSanders,"I do think that we can fulfill the legacy of presidents F.D.R., Truman, and L.B.J. and guarantee health care for all people as a right.",2016,Democrat
BernieSanders,"Every day, the corporate-controlled media and the political establishment tell us: think small. Well, you know what? We're gonna think big.",2016,Democrat
BernieSanders,It makes no sense to continue to spend far more per capita than do the people of any other nation on health care and get far worse outcomes.,2016,Democrat
BernieSanders,How does it happen that the United States is the only major country on earth not to guarantee health care to all people as a right?,2016,Democrat
BernieSanders,"The Affordable Care Act, which I helped write, has done some good things. But even with those improvements, we have got to do more.",2016,Democrat
BernieSanders,Today is one of the most important days of our campaign: the final FEC deadline of the primary. Will you chip in?https://secure.actblue.com/contribute/page/our-final-deadline?refcode=tw160531 …,2016,Democrat
BernieSanders,Today 60 million people are still uninsured or underinsured. Watch Bernie discuss our health care crisis LIVE here: http://bernie.to/HealthCare-PressConf …,2016,Democrat
BernieSanders,Last week marked the one year anniversary of this campaign. Join us for a trip down memory lane. http://bernie.to/CampaignTurnsOne …,2016,Democrat
BernieSanders,We must enlist farmers as partners in promoting conservation and stewardship to keep our air and water clean and to combat climate change.,2016,Democrat
BernieSanders,"Last week, Golden State was down three games to one. Tonight, they finished off a great comeback in California. I like comebacks.",2016,Democrat
BernieSanders,It’s coming down to the wire! Excited to see how this one ends.pic.twitter.com/ewAgdZjpK3,2016,Democrat
BernieSanders,The growing body of evidence tells us that fracking is a danger to our water supply – our most precious resource. #KeepItInTheGround,2016,Democrat
BernieSanders,"It is unacceptable that the top 10% of farms collect 75% of farm subsidies, while the bottom 62% do not receive any subsidies.",2016,Democrat
BernieSanders,"The situation in Flint is a tragedy. All over this country our infrastructure is collapsing, including in the Central Valley here in CA.",2016,Democrat
BernieSanders,"We must never take lightly the decision to send our sons and daughters to battle, and it must always be the last resort.",2016,Democrat
BernieSanders,Our men and women in uniform take an oath to defend our Constitution and many have made the ultimate sacrifice for it.,2016,Democrat
BernieSanders,Today we honor all of the service members who sacrificed their lives for our great country. #MemorialDay2016,2016,Democrat
BernieSanders,We must end inhumane deportation programs and racial profiling that have turned local law enforcement officials into immigration officers.,2016,Democrat
BernieSanders,"Private, for-profit detention centers are making record breaking profits every year locking people up and holding immigrants in detention.",2016,Democrat
BernieSanders,We must not allow our children to be poisoned by toxic drinking water just so a handful of fossil fuel companies can make even more profits.,2016,Democrat
BernieSanders,"California, every vote counts. It's time to take back our democracy from the political establishment on June 7.http://www.theguardian.com/us-news/2016/may/29/bernie-sanders-hillary-clinton-california-democratic-primary …",2016,Democrat
BernieSanders,We're within striking distance of a victory in California on June 7. Help us win by making calls to voters: http://BernieSanders.com/Phonebank,2016,Democrat
BernieSanders,"While California is in a serious drought, we are injecting 160K gallons of clean water, on average, into the ground for every fracked well.",2016,Democrat
BernieSanders,91 percent of the people who live within a quarter mile of an oil or gas well in Los Angeles are people of color. http://bernie.to/OnTheRoad-LaCienega …,2016,Democrat
BernieSanders,Too many farmworkers today aren’t getting the work breaks they need and in some instances they're having their wages stolen by employers.,2016,Democrat
BernieSanders,Looks like Bakersfield is ready for a political revolution!http://www.bakersfield.com/news/2016/05/28/thousands-turn-out-in-bakersfield-to-hear-sanders-call-for-political-revolution.html …,2016,Democrat
BernieSanders,"If the American people become more engaged in the political process, there is no limit to what we can accomplish.",2016,Democrat
BernieSanders,Special interest donors are many things – dummies they are not. They know exactly who and what they want to influence.,2016,Democrat
BernieSanders,"If we win California, it'll be because there is a large voter turnout. We are striking a nerve, and more people are getting involved.",2016,Democrat
BernieSanders,I am blown away by the fact that since we began this campaign one year ago we have received over 8 million individual contributions.,2016,Democrat
BernieSanders,Demanding that the wealthy and the powerful start paying their fair share of taxes – that’s exactly what the American people want.,2016,Democrat
BernieSanders,There is no reason why women are making 79 cents on the dollar compared to men. Women want the whole damn dollar and they're right!,2016,Democrat
BernieSanders,Sólo un candidato está dispuesto a defender a Puerto Rico y enfrentar a Wall Street.https://amp.twimg.com/v/c5a3cc65-906e-4bdc-a0f6-b9aa09c4873b …,2016,Democrat
BernieSanders,"Happy anniversary, @JaneOSanders!pic.twitter.com/N5YNoYDXUv",2016,Democrat
BernieSanders,"We need to invest in help for people with substance abuse problems so that they end up in treatment, not prison.",2016,Democrat
BernieSanders,The fact of the matter is that senior citizens are struggling to pay for their medication while Big Pharma is making billions in profits.,2016,Democrat
BernieSanders,We have a moral responsibility to combat climate change and leave this planet healthy and habitable for our kids and grandchildren.,2016,Democrat
BernieSanders,"Here's a radical idea: If you work 40 hours a week, you should not be living in poverty.",2016,Democrat
BernieSanders,We need to elect leaders who share our values. Split a contribution with @RussFeingold and our campaign:https://secure.actblue.com/contribute/page/feingold-for-senate?refcode=tw160527 …,2016,Democrat
BernieSanders,"If you want a campaign that can defeat Trump and defeat him badly, we are that campaign.",2016,Democrat
BernieSanders,Add your name if you want to see a #BernieTrumpDebate on the major issues before California's primary on June 7.https://go.berniesanders.com/page/content/bernie-vs-trump?source=tw160527 …,2016,Democrat
BernieSanders,"We need to end prisons for profit, which result in an over-incentive to arrest, jail and detain, in order to keep prison beds full.",2016,Democrat
BernieSanders,We need to federally fund and require body cameras for law enforcement officers to make it easier to hold them accountable.,2016,Democrat
BernieSanders,The middle class should not be subsidizing the wealthiest family in America just because the Waltons are too cheap to pay a living wage!,2016,Democrat
BernieSanders,"If current trends continue, one in four black males born today can expect to spend time in prison during their lifetime. This is a tragedy.",2016,Democrat
BernieSanders,America is not supposed to be a country where the top 1 percent owns almost as much as the bottom 99 percent.,2016,Democrat
BernieSanders,"We're taking the political revolution to Pomona, CA today. Doors open at 4:30 PM. RSVP here: http://bernie.to/RSVP-Pomona #BernieInTheIE",2016,Democrat
BernieSanders,I am delighted that @realDonaldTrump has agreed to debate. Let’s do it in the biggest stadium possible.,2016,Democrat
BernieSanders,We have got to end corporate prisons and detention centers. It is a perverse incentive to make more money by locking up more Americans.,2016,Democrat
BernieSanders,Tune in LIVE to a conversation with Bernie and @RevoltTV happening now: https://revolt.tv/bernie,2016,Democrat
BernieSanders,Today I am proud to endorse my friend @RussFeingold for U.S. Senate. Join me in supporting progressive Democrats: http://bernie.to/SupportRussFeingold …,2016,Democrat
BernieSanders,Say you support preventing the worst effects of climate change through the Keep it in the Ground Act. Add your name: http://bernie.to/KeepItInTheGround …,2016,Democrat
BernieSanders,"Our message to Wall Street is simple: you cannot have it all! This country belongs to all of us, not just the wealthy and special interests.",2016,Democrat
BernieSanders,Game on. I look forward to debating Donald Trump in California before the June 7 primary.,2016,Democrat
BernieSanders,The California Drug Price Relief Act would lower prices for AIDS treatments. Let's stand up to Big Pharma. https://berniesanders.com/press-release/sanders-backs-california-initiative/ …,2016,Democrat
BernieSanders,A rigged economy is when the top 1/10 of 1 percent owns as much as the bottom 90 percent.,2016,Democrat
BernieSanders,Bernie just endorsed eight progressives for state legislatures across the country. Say you support them too: http://bernie.to/SupportRealProgressives …,2016,Democrat
BernieSanders,"Donald Trump and his friends should realize that their bigotry is the past, not the future.",2016,Democrat
BernieSanders,A rigged economy is when the twenty wealthiest people now own more wealth than the bottom 150 million Americans.,2016,Democrat
BernieSanders,Saddened to hear about the passing of our NH Steering Committee member Marcia Moody. Rest in peace.pic.twitter.com/1qvsGcq9ST,2016,Democrat
BernieSanders,Partner with @JeffMerkley and me to fight climate change by supporting the Keep It in the Ground Act. http://bernie.to/KeepItInTheGround …,2016,Democrat
BernieSanders,Watch Bernie live at the Future to Believe in Rally in Cathedral City here: http://Bernie.to/BernieInTheIE #BernieInTheIE,2016,Democrat
BernieSanders,"A $1 trillion investment in infrastructure could create 13 million decent paying jobs. We need to invest in infrastructure, not more war.",2016,Democrat
BernieSanders,The struggle for equality continues today in America. I am proud to stand as an ally of the LGBT community.https://amp.twimg.com/v/a157cd31-c527-4039-85ff-e034dfdc6fc4 …,2016,Democrat
BernieSanders,It is insulting to the people of California that Sec. Clinton is not willing to debate and address the major crises that this country faces.,2016,Democrat
BernieSanders,"If we are truly serious about leaving a planet that is habitable for our grandchildren, we must #KeepItInTheGround!http://www.theguardian.com/environment/2016/may/23/world-could-warm-by-massive-10c-if-all-fossil-fuels-are-burned …",2016,Democrat
BernieSanders,Thousands have come out to our rally in San Bernardino tonight. Tune in LIVE here: http://Bernie.to/BernieInTheIE #BernieInTheIE,2016,Democrat
BernieSanders,"Young people are figuring out that they are the future of this country, and they damn well want to help shape the future of this country.",2016,Democrat
BernieSanders,"California, it’s a long way to Washington, but you can send a message they can’t ignore. Vote for Bernie on June 7.https://amp.twimg.com/v/82cc8894-6296-42fd-9235-3c85effea3fd …",2016,Democrat
BernieSanders,Bernie is taking the political revolution to the Inland Empire. Tune in to Bernie LIVE in Riverside: http://bernie.to/BernieInRiverside … #BernieInTheIE,2016,Democrat
BernieSanders,The political revolution isn't just the presidency. Say you support real progressives up and down the ballot: http://bernie.to/SupportRealProgressives …,2016,Democrat
BernieSanders,"The time is long overdue to ensure that all workers in this country have access to paid family leave, paid sick time and paid vacation time.",2016,Democrat
BernieSanders,Virtually every poll taken in the last two months has me doing better against Trump than Hillary Clinton.http://www.politico.com/story/2016/05/bernies-not-so-secret-weapon-223492 …,2016,Democrat
BernieSanders,I am endorsing eight progressive candidates for state legislatures across this country. Chip in to help elect them: http://bernie.to/SupportDownBallotDems …,2016,Democrat
BernieSanders,We must think bigger and bolder to deliver the kind of social transformation we're all demanding.https://amp.twimg.com/v/198b9018-cfc9-46d3-a38d-f9471cc32d18 …,2016,Democrat
BernieSanders,What I saw at the US-Mexico border was the fact that you've got children on one side and their mothers on the other. That's wrong.,2016,Democrat
BernieSanders,"What I beg of you is to think big, not small. We can end the tragedy that is 29 million Americans living without health insurance.",2016,Democrat
BernieSanders,"When children come from war-torn countries in Central America, our job is to give them freedom and security here in the United States.",2016,Democrat
BernieSanders,California – there isn't much time to register to vote for Bernie! Only a few hours left. Register here right now: http://registertovote.ca.gov/,2016,Democrat
BernieSanders,I am disappointed but not surprised by Secretary Clinton’s unwillingness to debate before the largest primary. https://berniesanders.com/sanders-statement-california-debate/ …,2016,Democrat
BernieSanders,Only a FEW HOURS LEFT to register to vote for Bernie in California on June 7th! Register now: http://BernieSanders.com/RegisterForBernie …,2016,Democrat
BernieSanders,South Dakotans: you must be registered as a Democrat or independent TODAY to vote for Bernie! Register here: https://vote.berniesanders.com/sd,2016,Democrat
BernieSanders,Tune in LIVE as Bernie takes the political revolution to East Los Angeles: http://bernie.to/BernieInEastLA #BernieInEastLA,2016,Democrat
BernieSanders,"If anyone thinks that Bernie alone will be able to take on the powerful interests, you are mistaken. We are in this together! #NotMeUs",2016,Democrat
BernieSanders,Everybody knows that we are living in a competitive global economy. So why are we punishing our people for getting a college education?,2016,Democrat
BernieSanders,California – to vote for Bernie on June 7th you must be registered by TODAY! Register right now: http://BernieSanders.com/RegisterForBernie …,2016,Democrat
BernieSanders,"You are the reason that we are the best campaign to defeat Trump. It’s your energy, excitement, and grassroots activism making it possible.",2016,Democrat
BernieSanders,"Corporate media wants you to think small, to think that we cannot provide education and healthcare for all. I strongly disagree!",2016,Democrat
BernieSanders,We're gonna tell the billionaire class that they are not gonna get more tax breaks while Americans struggle to buy bread for their families!,2016,Democrat
BernieSanders,Too many Americans are worried about how they are going to pay for the gas to get to work. People are struggling. People are hurting.,2016,Democrat
BernieSanders,Shop the limited edition poster collection at the Bernie Store today!https://cards.twitter.com/cards/18ce53yz7k6/1rzpg …,2016,Democrat
BernieSanders,It is not good enough to talk about public education being kindergarten to 12th grade anymore. We need to make public colleges tuition-free.,2016,Democrat
BernieSanders,"California – if you want to vote for Bernie in June, you have to register by Tomorrow. Do it now: https://berniesanders.com/RegisterForBernie … #RegisterforBernie",2016,Democrat
BernieSanders,"Together, we're going to end our current deportation policies. Our approach to immigration should be to unite families, not divide families.",2016,Democrat
BernieSanders,We need representatives who know we cannot change a corrupt system by taking its money. Support @Tim_Canova: http://bernie.to/ProgressiveCongress …,2016,Democrat
BernieSanders,"We are in this together, brothers and sisters! #NotMeUshttps://amp.twimg.com/v/df3f51d0-1f1e-4a6b-85e0-25ffac9f4a66 …",2016,Democrat
BernieSanders,"When people don’t come out to vote, Republicans win. When people stand up and turn out to vote in large numbers, Democrats win.",2016,Democrat
BernieSanders,"Substance abuse – alcoholism or drug abuse – is not a criminal issue, it is a health issue. We must understand this as a nation.",2016,Democrat
BernieSanders,"Bernie at Friendship Park, a meeting place for separated families between the U.S. and Mexico.pic.twitter.com/b4c3ju9KJz",2016,Democrat
BernieSanders,The fossil fuel industry tells us that we cannot move aggressively to combat climate change. But that is precisely what we will do.,2016,Democrat
BernieSanders,"We all agree that Donald Trump would be a disaster for this country. He must be defeated, and I am the strongest candidate to do that.",2016,Democrat
BernieSanders,"Democracy is not a complicated process. It is one person, one vote. Not billionaires buying elections.https://amp.twimg.com/v/38ff19fa-7507-432a-925e-31d7c5ced8ea …",2016,Democrat
BernieSanders,"As of today, we have now had victories in 20 states, and with your help on June 7, we’re gonna win New Mexico too!pic.twitter.com/r2AM1sA6r0",2016,Democrat
BernieSanders,"Nearly all the polls agree: If you want a Democrat who's gonna defeat Trump in November, you're looking at him. https://berniesanders.com/press-release/sanders-strongest-candidate-to-beat-trump/ …",2016,Democrat
BernieSanders,Help amplify our message with other supporters using social media. Join Connect. https://connect.berniesanders.com #NotMeUs,2016,Democrat
BernieSanders,America needs a president who will stand up to the fossil fuel industry and tell them their profits are not more important than the planet.,2016,Democrat
BernieSanders,Tuition-free public college is not a radical idea. It exists all over the world in places like Germany and Mexico.,2016,Democrat
BernieSanders,"Sólo el pueblo boricua tiene el derecho a decidir el futuro de Puerto Rico, no los multimillonarios de Wall Street. https://berniesanders.com/es/comunicados-de-prensa/sanders-esta-con-el-pueblo-de-puerto-rico/ …",2016,Democrat
BernieSanders,We must stop treating Puerto Rico like a colony and start treating the people of Puerto Rico with the respect and dignity that they deserve.,2016,Democrat
BernieSanders,We cannot allow an unelected control board handpicked by Republicans to determine the fate of Puerto Rico! https://berniesanders.com/press-release/sanders-sides-people-puerto-rico/ …,2016,Democrat
BernieSanders,Nearly eight out of ten workers who can take time off under the Family and Medical Leave Act cannot do so because they can’t afford it.,2016,Democrat
BernieSanders,"Teachers are doing the most important work in America. They deserve to have recognition, respect and better pay.",2016,Democrat
BernieSanders,The revolution starts by getting millions of people involved in our movement. Text your friends with our new app: http://bernie.to/messenger,2016,Democrat
BernieSanders,"The only way change takes place is when people come together, stand up and fight back to say that the status quo is unacceptable.",2016,Democrat
BernieSanders,It's strange and undemocratic that 450 superdelegates backed Clinton even before we got into the race. ICYMI:http://www.nydailynews.com/news/election/king-superdelegates-decide-wins-democratic-nomination-article-1.2642798 …,2016,Democrat
BernieSanders,"We have got to tell corporate America that if they want us to buy their products, they damn well better manufacture them in America.",2016,Democrat
BernieSanders,"We need a living wage of $15 an hour, so that if you’re working 40 hours a week you are living with security and dignity.",2016,Democrat
BernieSanders,"Nationally, we have more people in jail than any other country on Earth. $80 billion a year locking up 2.2 million people.",2016,Democrat
BernieSanders,"If everyone who supports Bernie puts in an hour to call Californians, we'll have a huge impact. Sign up for a shift: http://bernie.to/CallCalifornia",2016,Democrat
BernieSanders,Sanders Campaign Statement on Clinton’s Commentspic.twitter.com/b08iW31Y8P,2016,Democrat
BernieSanders,It's unacceptable that billionaire families can leave virtually all of their wealth to their families without paying a reasonable fair tax.,2016,Democrat
BernieSanders,"California – if you want to vote for the political revolution, you have gotta register by Monday. Do it right now: http://registertovote.ca.gov/",2016,Democrat
BernieSanders,Americans should not have to live in fear that they will go bankrupt if they get sick because politicians won't challenge the drug lobby.,2016,Democrat
BernieSanders,"Our country should be investing in jobs and education for our young people, not more jails and incarceration.",2016,Democrat
BernieSanders,"As president, I will end the subsidies that benefit fossil fuel companies. It is absurd to provide taxpayer money to pad the industry.",2016,Democrat
BernieSanders,"Tune in live to #BernieInVallejo, California here: http://bernie.to/BernieInVallejo",2016,Democrat
BernieSanders,Thank you to my brothers and sisters at UNITE HERE! and SEIU in San Francisco for standing against corporate greed!https://amp.twimg.com/v/33c8218f-1ce0-4b32-89f0-0e0cf33d2076 …,2016,Democrat
BernieSanders,"Kentucky, thank you for the tremendous support that led to last night's virtual tie! We are in this until the last ballot is counted.",2016,Democrat
BernieSanders,The new overtime rules are a good step forward for millions of workers who have gone too long without a raise.http://www.huffingtonpost.com/entry/obama-overtime-pay_us_5727b961e4b0bc9cb0442db9 …,2016,Democrat
BernieSanders,Washington rescató a Goldman Sachs y a Wall St de su bancarrota. El Pueblo de Puerto Rico es más importante que ellos. Debemos actuar YA.,2016,Democrat
BernieSanders,I will be damned if we let the Republican Party win the working class.https://amp.twimg.com/v/b3e76fa9-c9ff-4626-b78b-e9ba5b14ae78 …,2016,Democrat
BernieSanders,"I have been attacked for saying this, so let me say it again: I believe health care is a right, not a privilege.",2016,Democrat
BernieSanders,"A historic moment for the United States as the first openly-gay leader of any U.S. military service. Congratulations, @SECARMY Eric Fanning.",2016,Democrat
BernieSanders,This is the beginning of the final push to win California. Make sure you're ready to vote for Bernie: https://berniesanders.com/california-register-vote/ … #CAforBernie,2016,Democrat
BernieSanders,I’ve said it since day one: I can’t do this alone. This campaign isn’t about me. This campaign is about us. http://BernieSanders.com/Organize,2016,Democrat
BernieSanders,The Democratic Party has to make an important decision and I say to them: Open the doors. Let the people in!https://amp.twimg.com/v/9ac22e28-0221-4fd0-ad50-33744bcc22b5 …,2016,Democrat
BernieSanders,"Oregon, together we are taking on virtually all of the Democratic establishment. Thank you for the strong victory!pic.twitter.com/nH7fI6QXU7",2016,Democrat
BernieSanders,Tune in LIVE as we bring the political revolution to Southern California: http://bernie.to/SoCal-LIVE #CAforBernie,2016,Democrat
BernieSanders,We must stand with our LGBTQ brothers and sisters and end all forms of discrimination. It's simple: we are all in this together. #IDAHOT2016,2016,Democrat
BernieSanders,"En las últimas décadas ha habido una gran redistribución de riqueza en Estados Unidos. Desgraciadamente, ha sido en la dirección equivocada.",2016,Democrat
BernieSanders,Oregon – the single most important thing you can do today is return your ballot. Find your drop box location: https://vote.berniesanders.com/OR/,2016,Democrat
BernieSanders,We need your help today to win in Oregon and Kentucky today! Make calls to voters now: http://BernieSanders.com/Phonebank,2016,Democrat
BernieSanders,We must recommit to fulfilling the promise of Brown and work to ensure that every child regardless of race has access to quality education.,2016,Democrat
BernieSanders,"That number was 2,762 in 1988. We must do more to ensure that our schools are racially and economically diverse. #BrownVBoard",2016,Democrat
BernieSanders,"There are 6,727 highly-segregated schools in our nation, where one percent or less of the school population is white. #BrownVBoard",2016,Democrat
BernieSanders,ICYMI: How to provide Medicare for allhttps://www.bostonglobe.com/opinion/2016/05/17/how-provide-medicare-for-all/zPCz4u47JBO4kMG1OUilbJ/story.html …,2016,Democrat
BernieSanders,Kentucky — It's your turn to vote for our political revolution. Grab your friends and family and go out and vote.pic.twitter.com/Kx94yvZohq,2016,Democrat
BernieSanders,Kentucky and Oregon – today is your day to make sure you've voted for our movement. Head to your polling location or drop box and vote.,2016,Democrat
BernieSanders,"All over this country, Native Americans have suffered far too much, and for far too long. They deserve a voice.https://amp.twimg.com/v/60aaac62-54fd-4630-831e-43606b81194a …",2016,Democrat
BernieSanders,Oregon – remember to return your ballot at the nearest drop box by 8 p.m. tomorrow. https://berniesanders.com/oregon-bernie-drop-off-ballot/ …,2016,Democrat
BernieSanders,Oscar Lopez Rivera has served 34 years in prison for his commitment to Puerto Rico's independence. I say to President Obama: let him out.,2016,Democrat
BernieSanders,Firma mi petición: La Reserva Federal debe poner al pueblo boricua por encima de los intereses de Wall Street: http://bernie.to/PuertoRico-Ayuda …,2016,Democrat
BernieSanders,What vulture funds on Wall Street are demanding is that Puerto Rico fire teachers and cut pensions so that they can reap huge profits.,2016,Democrat
BernieSanders,The future of Puerto Rico cannot be hijacked unjustly by vulture funds. Read my full remarks from San Juan here: https://berniesanders.com/prepared-remarks-puerto-rico/ …,2016,Democrat
BernieSanders,Children in Puerto Rico will not go hungry to make billionaires even wealthier. It is time for the Fed to act. https://berniesanders.com/restructure-puerto-ricos-debt/ …,2016,Democrat
BernieSanders,"Tune in for our San Juan, Puerto Rico town hall LIVE here. Estamos EN VIVO desde San Juan aquí:http://www.msnbc.com/live-online/watch/live-sanders-holds-puerto-rico-town-hall-686504515557 …",2016,Democrat
BernieSanders,We deserve better than to be ripped off by Big Pharma. I urge Clinton and Trump to join me and support Californians. https://berniesanders.com/sanders-challenges-clinton-trump-back-california-drug-price-proposition/ …,2016,Democrat
BernieSanders,"We need to expand, not eliminate, the collective bargaining rights of all Americans. When unions are strong, the middle class is strong.",2016,Democrat
BernieSanders,The extreme right wing has been waging a war to dismantle unions all over this country. That is a war they cannot be allowed to win.,2016,Democrat
BernieSanders,Companies should not be allowed to make a profit by keeping more Americans behind bars. We must end the for-profit prison racket in America.,2016,Democrat
BernieSanders,"While Republicans and the Koch brothers may not like it, we are going to make it easier, not harder, for American workers to form a union.",2016,Democrat
BernieSanders,"To win this campaign, all of us must be deeply involved. Our movement needs people like you to help it succeed. https://cards.twitter.com/cards/18ce53yz7k6/1r6ny …",2016,Democrat
BernieSanders,Americans living with HIV/AIDS should not live in fear of going bankrupt because of the outrageously high cost of their prescription drugs.,2016,Democrat
BernieSanders,"We must address the crisis of homelessness. If we could bail out Wall Street, we can make sure everyone has a safe and secure place to live.",2016,Democrat
BernieSanders,"Here's the problem with a rigged economy – We make it, they take it.pic.twitter.com/VPbtLAVvnf",2016,Democrat
BernieSanders,"Oregon – turn in your ballot for Bernie at the nearest dropbox by 8 p.m. on Tuesday, May 17. https://berniesanders.com/oregon-bernie-drop-off-ballot/ …",2016,Democrat
BernieSanders,"Watch Bernie challenge Mitch McConnell to support legislation to save pension funds for 90,000 retired coal miners.https://amp.twimg.com/v/e5bd4915-1575-4a8e-a24c-55c8cc42d695 …",2016,Democrat
BernieSanders,Ask President Obama to use his executive authority to halt plans for raids and deportations of women and children: http://BernieSanders.com/Petition,2016,Democrat
BernieSanders,Debemos acabar con sentencias mínimas obligatorias. Demasiadas vidas han sido destruidas a causa de crímenes no-violentos.,2016,Democrat
BernieSanders,"Public college and university education in America must be tuition-free. We could do it 50 years ago, why the hell can't we do it today?",2016,Democrat
BernieSanders,#NotMeUshttp://snpy.tv/1qkfCiA,2016,Democrat
BernieSanders,". @MarkRuffalo and Bernie took a walk through Brooklyn, New York and talked about what it was like growing up there.https://amp.twimg.com/v/8f300f0e-d4c8-407d-8233-708dd3c8d15a …",2016,Democrat
BernieSanders,"It is extremely sad that the United States, one of the oldest democracies, has one of the lowest voter turnouts of any major country.",2016,Democrat
BernieSanders,It's immoral and unjust to leave tens of millions of Americans without health care. Any health care plan must address that issue.,2016,Democrat
BernieSanders,"Brothers, we must stand with our sisters in the fight for pay equity. #BernieInNDpic.twitter.com/iOdgrunM8j",2016,Democrat
BernieSanders,"Oregon – turn in your ballot for Bernie at the nearest dropbox by 8 p.m. on Tuesday, May 17. https://berniesanders.com/oregon-bernie-drop-off-ballot/ …",2016,Democrat
BernieSanders,"As president, I will change the rules to stop hedge fund managers from paying a lower tax rate than nurses.http://www.nytimes.com/2016/05/08/business/ending-tax-break-for-ultrawealthy-may-not-take-act-of-congress.html …",2016,Democrat
BernieSanders,Spills like this one aren't rare. That's why we need to ban offshore drilling and #KeepItInTheGround.http://www.huffingtonpost.com/entry/shell-oil-spill-gulf-mexico_us_57353058e4b060aa7819ee00 …,2016,Democrat
BernieSanders,"I've got some bad news for Trump: If I am the Democratic nominee, I'm going to defeat him, and I will defeat him by very large margins.",2016,Democrat
BernieSanders,"Nada me gustaría más que enfrentar y vencer a Donald Trump, alguien que jamás debe ser presidente de este país.pic.twitter.com/8VDUB3deOQ",2016,Democrat
BernieSanders,We owe a great debt to the Native American community. If elected president we will keep those promises.http://www.argusleader.com/story/news/politics/2016/05/12/offer-uphold-treaties-sanders-finds-support-reservation/84279600/ …,2016,Democrat
BernieSanders,Election Day should be a national holiday so that everyone has the time and opportunity to vote. http://thinkprogress.org/politics/2016/05/12/3777843/obama-election-day-national-holiday/ …,2016,Democrat
BernieSanders,I urge @POTUS to use his executive authority to protect families by extending Temporary Protective Status to those who fled Central America.,2016,Democrat
BernieSanders,The truth is that no president alone can do what it takes to rebuild the middle class. We need a political revolution of millions of people.,2016,Democrat
BernieSanders,"Virtually every poll has us way ahead of Trump. If you want the strongest Democrat to beat him, that's Bernie.https://amp.twimg.com/v/0e8bbc99-7ed1-472c-a4f8-0917b3a3e8f7 …",2016,Democrat
BernieSanders,"Instead of gutting the ACA, we must expand on the improvements that it has made and guarantee health care for all. https://berniesanders.com/press-release/sanders-statement-affordable-care-act-ruling/ …",2016,Democrat
BernieSanders,"At a time when over half of all older workers have no retirement savings, we’re going to expand Social Security.",2016,Democrat
